,SampleID,Env,Region,Contribution
S330,,Senior,Italy,0.03713735
S330,,Young,Italy,0.9628627
SRR3679961,,Senior,Sichuan,0.5316199
SRR3679961,,Young,Sichuan,0.46838006
SRR3679980,,Senior,Sichuan,0.02862317
SRR3679980,,Young,Sichuan,0.9713768
SRR5602010,,Senior,Jiangsu,0.57020754
SRR5602010,,Young,Jiangsu,0.4297924
SRR5602016,,Senior,Jiangsu,0.5254746
SRR5602016,,Young,Jiangsu,0.47452536
SRR5602092,,Senior,Jiangsu,0.2835364
SRR5602092,,Young,Jiangsu,0.7164636
SRR5602119,,Senior,Jiangsu,0.2594077
SRR5602119,,Young,Jiangsu,0.74059236
SRR5602125,,Senior,Jiangsu,0.029782772
SRR5602125,,Young,Jiangsu,0.9702172
SRR5602134,,Senior,Jiangsu,0.549624
SRR5602134,,Young,Jiangsu,0.45037603
SRR5602138,,Senior,Jiangsu,0.19570653
SRR5602138,,Young,Jiangsu,0.80429345
SRR5602145,,Senior,Jiangsu,0.320655
SRR5602145,,Young,Jiangsu,0.679345
SRR5602155,,Senior,Jiangsu,0.5601429
SRR5602155,,Young,Jiangsu,0.4398571
SRR5602159,,Senior,Jiangsu,0.23967434
SRR5602159,,Young,Jiangsu,0.7603256
SRR5602160,,Senior,Jiangsu,0.52622694
SRR5602160,,Young,Jiangsu,0.47377306
SRR5602168,,Senior,Jiangsu,0.09032467
SRR5602168,,Young,Jiangsu,0.9096753
SRR5602179,,Senior,Jiangsu,0.02862317
SRR5602179,,Young,Jiangsu,0.9713768
SRR5602182,,Senior,Jiangsu,0.40715548
SRR5602182,,Young,Jiangsu,0.5928445
SRR5602193,,Senior,Jiangsu,0.3148702
SRR5602193,,Young,Jiangsu,0.6851298
SRR5602210,,Senior,Jiangsu,0.3533844
SRR5602210,,Young,Jiangsu,0.6466156
SRR5602220,,Senior,Jiangsu,0.20432922
SRR5602220,,Young,Jiangsu,0.79567075
SRR5602234,,Senior,Jiangsu,0.26754972
SRR5602234,,Young,Jiangsu,0.7324503
SRR5602256,,Senior,Jiangsu,0.17381449
SRR5602256,,Young,Jiangsu,0.82618546
SRR5602260,,Senior,Jiangsu,0.29333782
SRR5602260,,Young,Jiangsu,0.7066622
SRR5602284,,Senior,Jiangsu,0.5265918
SRR5602284,,Young,Jiangsu,0.47340816
SRR5602290,,Senior,Jiangsu,0.06527384
SRR5602290,,Young,Jiangsu,0.9347261
SRR5602324,,Senior,Jiangsu,0.20143962
SRR5602324,,Young,Jiangsu,0.79856044
SRR5602333,,Senior,Jiangsu,0.0413053
SRR5602333,,Young,Jiangsu,0.95869464
SRR5602335,,Senior,Jiangsu,0.53782314
SRR5602335,,Young,Jiangsu,0.46217683
SRR5602345,,Senior,Jiangsu,0.32594177
SRR5602345,,Young,Jiangsu,0.6740582
SRR5602349,,Senior,Jiangsu,0.51360184
SRR5602349,,Young,Jiangsu,0.48639816
SRR5602351,,Senior,Jiangsu,0.5685893
SRR5602351,,Young,Jiangsu,0.4314107
C010,,Senior,Italy,0.175411
C010,,Young,Italy,0.82458895
C012,,Senior,Italy,0.50999945
C012,,Young,Italy,0.49000058
C021,,Senior,Italy,0.57562244
C021,,Young,Italy,0.42437756
C042,,Senior,Italy,0.10677943
C042,,Young,Italy,0.8932206
C052,,Senior,Italy,0.57547694
C052,,Young,Italy,0.42452303
S010,,Senior,Italy,0.33111626
S010,,Young,Italy,0.6688838
S020,,Senior,Italy,0.5795971
S020,,Young,Italy,0.4204029
S030,,Senior,Italy,0.5772428
S030,,Young,Italy,0.42275718
S050,,Senior,Italy,0.10666812
S050,,Young,Italy,0.8933319
S080,,Senior,Italy,0.5756225
S080,,Young,Italy,0.42437753
S100,,Senior,Italy,0.2209865
S100,,Young,Italy,0.7790136
S110,,Senior,Italy,0.48346937
S110,,Young,Italy,0.51653063
S120,,Senior,Italy,0.5763244
S120,,Young,Italy,0.4236756
S130,,Senior,Italy,0.14871514
S130,,Young,Italy,0.85128486
S150,,Senior,Italy,0.028852893
S150,,Young,Italy,0.9711472
S180,,Senior,Italy,0.5755921
S180,,Young,Italy,0.42440784
S200,,Senior,Italy,0.57891613
S200,,Young,Italy,0.42108393
S210,,Senior,Italy,0.028889198
S210,,Young,Italy,0.9711109
S220,,Senior,Italy,0.2070989
S220,,Young,Italy,0.7929011
S240,,Senior,Italy,0.02941509
S240,,Young,Italy,0.97058487
S260,,Senior,Italy,0.5784708
S260,,Young,Italy,0.42152917
S280,,Senior,Italy,0.575065
S280,,Young,Italy,0.424935
S290,,Senior,Italy,0.10284948
S290,,Young,Italy,0.89715046
S320,,Senior,Italy,0.032036047
S320,,Young,Italy,0.96796393
S330,,Senior,Italy,0.57554746
S330,,Young,Italy,0.4244525
SRR3679961,,Senior,Sichuan,0.57787704
SRR3679961,,Young,Sichuan,0.42212293
SRR3679980,,Senior,Sichuan,0.028831532
SRR3679980,,Young,Sichuan,0.9711684
SRR5602010,,Senior,Jiangsu,0.57547486
SRR5602010,,Young,Jiangsu,0.4245252
SRR5602016,,Senior,Jiangsu,0.57826537
SRR5602016,,Young,Jiangsu,0.42173463
SRR5602092,,Senior,Jiangsu,0.09575611
SRR5602092,,Young,Jiangsu,0.9042439
SRR5602119,,Senior,Jiangsu,0.09245575
SRR5602119,,Young,Jiangsu,0.9075442
SRR5602125,,Senior,Jiangsu,0.043315988
SRR5602125,,Young,Jiangsu,0.956684
SRR5602134,,Senior,Jiangsu,0.57437235
SRR5602134,,Young,Jiangsu,0.42562768
SRR5602138,,Senior,Jiangsu,0.10634778
SRR5602138,,Young,Jiangsu,0.8936522
SRR5602145,,Senior,Jiangsu,0.21375276
SRR5602145,,Young,Jiangsu,0.78624725
SRR5602155,,Senior,Jiangsu,0.57460386
SRR5602155,,Young,Jiangsu,0.4253961
SRR5602159,,Senior,Jiangsu,0.1615586
SRR5602159,,Young,Jiangsu,0.83844143
SRR5602160,,Senior,Jiangsu,0.5765976
SRR5602160,,Young,Jiangsu,0.4234025
SRR5602168,,Senior,Jiangsu,0.05327394
SRR5602168,,Young,Jiangsu,0.946726
SRR5602179,,Senior,Jiangsu,0.30333358
SRR5602179,,Young,Jiangsu,0.6966664
SRR5602182,,Senior,Jiangsu,0.5756095
SRR5602182,,Young,Jiangsu,0.42439055
SRR5602193,,Senior,Jiangsu,0.44839013
SRR5602193,,Young,Jiangsu,0.5516099
SRR5602210,,Senior,Jiangsu,0.5800039
SRR5602210,,Young,Jiangsu,0.4199961
SRR5602220,,Senior,Jiangsu,0.5761403
SRR5602220,,Young,Jiangsu,0.4238597
SRR5602234,,Senior,Jiangsu,0.24859615
SRR5602234,,Young,Jiangsu,0.75140387
SRR5602256,,Senior,Jiangsu,0.5799606
SRR5602256,,Young,Jiangsu,0.42003942
SRR5602260,,Senior,Jiangsu,0.5748987
SRR5602260,,Young,Jiangsu,0.42510134
SRR5602284,,Senior,Jiangsu,0.5755037
SRR5602284,,Young,Jiangsu,0.42449632
SRR5602290,,Senior,Jiangsu,0.07992126
SRR5602290,,Young,Jiangsu,0.92007875
SRR5602324,,Senior,Jiangsu,0.07844873
SRR5602324,,Young,Jiangsu,0.92155135
SRR5602333,,Senior,Jiangsu,0.045206193
SRR5602333,,Young,Jiangsu,0.95479375
SRR5602335,,Senior,Jiangsu,0.57656294
SRR5602335,,Young,Jiangsu,0.4234371
SRR5602345,,Senior,Jiangsu,0.5753483
SRR5602345,,Young,Jiangsu,0.42465174
SRR5602349,,Senior,Jiangsu,0.51597464
SRR5602349,,Young,Jiangsu,0.48402533
SRR5602351,,Senior,Jiangsu,0.5754943
SRR5602351,,Young,Jiangsu,0.4245057
C010,,Senior,Italy,0.49197024
C010,,Young,Italy,0.50802976
C012,,Senior,Italy,0.550317
C012,,Young,Italy,0.44968304
C021,,Senior,Italy,0.02969022
C021,,Young,Italy,0.97030985
C042,,Senior,Italy,0.05442833
C042,,Young,Italy,0.94557166
C052,,Senior,Italy,0.5741201
C052,,Young,Italy,0.4258799
S010,,Senior,Italy,0.5734744
S010,,Young,Italy,0.42652553
S020,,Senior,Italy,0.52527857
S020,,Young,Italy,0.47472152
S030,,Senior,Italy,0.574128
S030,,Young,Italy,0.42587203
S050,,Senior,Italy,0.04464142
S050,,Young,Italy,0.95535856
S080,,Senior,Italy,0.574128
S080,,Young,Italy,0.42587203
S100,,Senior,Italy,0.56022704
S100,,Young,Italy,0.439773
S110,,Senior,Italy,0.4851933
S110,,Young,Italy,0.5148067
S120,,Senior,Italy,0.5733714
S120,,Young,Italy,0.42662868
S130,,Senior,Italy,0.177919
S130,,Young,Italy,0.82208097
S150,,Senior,Italy,0.02913244
S150,,Young,Italy,0.9708675
S180,,Senior,Italy,0.57412773
S180,,Young,Italy,0.4258722
S200,,Senior,Italy,0.5765618
S200,,Young,Italy,0.4234382
S210,,Senior,Italy,0.029345525
S210,,Young,Italy,0.97065455
S220,,Senior,Italy,0.51254153
S220,,Young,Italy,0.4874585
S240,,Senior,Italy,0.18418999
S240,,Young,Italy,0.81581
S260,,Senior,Italy,0.5737894
S260,,Young,Italy,0.42621058
S280,,Senior,Italy,0.5741159
S280,,Young,Italy,0.42588413
S290,,Senior,Italy,0.4900496
S290,,Young,Italy,0.50995034
S320,,Senior,Italy,0.09625903
S320,,Young,Italy,0.903741
S330,,Senior,Italy,0.57412696
S330,,Young,Italy,0.42587307
SRR3679961,,Senior,Sichuan,0.56598717
SRR3679961,,Young,Sichuan,0.43401286
SRR3679980,,Senior,Sichuan,0.5377466
SRR3679980,,Young,Sichuan,0.46225345
SRR5602010,,Senior,Jiangsu,0.5741179
SRR5602010,,Young,Jiangsu,0.42588213
SRR5602016,,Senior,Jiangsu,0.5784194
SRR5602016,,Young,Jiangsu,0.42158067
SRR5602092,,Senior,Jiangsu,0.5519469
SRR5602092,,Young,Jiangsu,0.44805318
SRR5602119,,Senior,Jiangsu,0.41889155
SRR5602119,,Young,Jiangsu,0.5811084
SRR5602125,,Senior,Jiangsu,0.43333426
SRR5602125,,Young,Jiangsu,0.56666577
SRR5602134,,Senior,Jiangsu,0.5734962
SRR5602134,,Young,Jiangsu,0.42650375
SRR5602138,,Senior,Jiangsu,0.44580016
SRR5602138,,Young,Jiangsu,0.5541999
SRR5602145,,Senior,Jiangsu,0.13020934
SRR5602145,,Young,Jiangsu,0.8697906
SRR5602155,,Senior,Jiangsu,0.5734762
SRR5602155,,Young,Jiangsu,0.4265238
SRR5602159,,Senior,Jiangsu,0.17087884
SRR5602159,,Young,Jiangsu,0.8291211
SRR5602160,,Senior,Jiangsu,0.5730226
SRR5602160,,Young,Jiangsu,0.4269774
SRR5602168,,Senior,Jiangsu,0.033030726
SRR5602168,,Young,Jiangsu,0.96696925
SRR5602179,,Senior,Jiangsu,0.574128
SRR5602179,,Young,Jiangsu,0.42587203
SRR5602182,,Senior,Jiangsu,0.5741279
SRR5602182,,Young,Jiangsu,0.42587212
SRR5602193,,Senior,Jiangsu,0.513477
SRR5602193,,Young,Jiangsu,0.48652306
SRR5602210,,Senior,Jiangsu,0.5744487
SRR5602210,,Young,Jiangsu,0.42555124
SRR5602220,,Senior,Jiangsu,0.57299644
SRR5602220,,Young,Jiangsu,0.42700353
SRR5602234,,Senior,Jiangsu,0.33322552
SRR5602234,,Young,Jiangsu,0.66677445
SRR5602256,,Senior,Jiangsu,0.5743593
SRR5602256,,Young,Jiangsu,0.42564067
SRR5602260,,Senior,Jiangsu,0.5604766
SRR5602260,,Young,Jiangsu,0.4395234
SRR5602284,,Senior,Jiangsu,0.5741132
SRR5602284,,Young,Jiangsu,0.42588687
SRR5602290,,Senior,Jiangsu,0.46892503
SRR5602290,,Young,Jiangsu,0.53107494
SRR5602324,,Senior,Jiangsu,0.42392346
SRR5602324,,Young,Jiangsu,0.5760765
SRR5602333,,Senior,Jiangsu,0.5559408
SRR5602333,,Young,Jiangsu,0.4440592
SRR5602335,,Senior,Jiangsu,0.5754301
SRR5602335,,Young,Jiangsu,0.42456988
SRR5602345,,Senior,Jiangsu,0.574032
SRR5602345,,Young,Jiangsu,0.4259679
SRR5602349,,Senior,Jiangsu,0.55459285
SRR5602349,,Young,Jiangsu,0.44540724
SRR5602351,,Senior,Jiangsu,0.5741238
SRR5602351,,Young,Jiangsu,0.4258762
C010,,Senior,Italy,0.052352376
C010,,Young,Italy,0.94764763
C012,,Senior,Italy,0.5676237
C012,,Young,Italy,0.43237635
C021,,Senior,Italy,0.54949975
C021,,Young,Italy,0.45050028
C042,,Senior,Italy,0.34674487
C042,,Young,Italy,0.6532551
C052,,Senior,Italy,0.31773078
C052,,Young,Italy,0.6822692
S010,,Senior,Italy,0.042563286
S010,,Young,Italy,0.95743674
S020,,Senior,Italy,0.50940615
S020,,Young,Italy,0.4905938
S030,,Senior,Italy,0.4475324
S030,,Young,Italy,0.55246764
S050,,Senior,Italy,0.0551571
S050,,Young,Italy,0.9448429
S080,,Senior,Italy,0.502779
S080,,Young,Italy,0.49722096
S100,,Senior,Italy,0.059479337
S100,,Young,Italy,0.94052064
S110,,Senior,Italy,0.49844334
S110,,Young,Italy,0.5015567
S120,,Senior,Italy,0.56719416
S120,,Young,Italy,0.43280584
S130,,Senior,Italy,0.06065074
S130,,Young,Italy,0.9393493
S150,,Senior,Italy,0.028834902
S150,,Young,Italy,0.9711652
S180,,Senior,Italy,0.5467144
S180,,Young,Italy,0.45328563
S200,,Senior,Italy,0.50728077
S200,,Young,Italy,0.4927192
S210,,Senior,Italy,0.029086933
S210,,Young,Italy,0.97091305
S220,,Senior,Italy,0.5306714
S220,,Young,Italy,0.46932855
S240,,Senior,Italy,0.029136265
S240,,Young,Italy,0.9708637
S260,,Senior,Italy,0.17966291
S260,,Young,Italy,0.8203371
S280,,Senior,Italy,0.5727341
S280,,Young,Italy,0.42726588
S290,,Senior,Italy,0.04745608
S290,,Young,Italy,0.952544
S320,,Senior,Italy,0.029907564
S320,,Young,Italy,0.9700925
S330,,Senior,Italy,0.4275327
S330,,Young,Italy,0.5724673
SRR3679961,,Senior,Sichuan,0.53517914
SRR3679961,,Young,Sichuan,0.4648208
SRR3679980,,Senior,Sichuan,0.028792758
SRR3679980,,Young,Sichuan,0.9712072
SRR5602010,,Senior,Jiangsu,0.5685834
SRR5602010,,Young,Jiangsu,0.43141663
SRR5602016,,Senior,Jiangsu,0.54664123
SRR5602016,,Young,Jiangsu,0.45335874
SRR5602092,,Senior,Jiangsu,0.19842917
SRR5602092,,Young,Jiangsu,0.80157083
SRR5602119,,Senior,Jiangsu,0.16639504
SRR5602119,,Young,Jiangsu,0.83360493
SRR5602125,,Senior,Jiangsu,0.46675265
SRR5602125,,Young,Jiangsu,0.5332473
SRR5602134,,Senior,Jiangsu,0.57273287
SRR5602134,,Young,Jiangsu,0.42726713
SRR5602138,,Senior,Jiangsu,0.11452419
SRR5602138,,Young,Jiangsu,0.8854758
SRR5602145,,Senior,Jiangsu,0.28130355
SRR5602145,,Young,Jiangsu,0.7186964
SRR5602155,,Senior,Jiangsu,0.572106
SRR5602155,,Young,Jiangsu,0.42789406
SRR5602159,,Senior,Jiangsu,0.13026346
SRR5602159,,Young,Jiangsu,0.86973655
SRR5602160,,Senior,Jiangsu,0.5646168
SRR5602160,,Young,Jiangsu,0.4353832
SRR5602168,,Senior,Jiangsu,0.03220529
SRR5602168,,Young,Jiangsu,0.96779466
SRR5602179,,Senior,Jiangsu,0.52363
SRR5602179,,Young,Jiangsu,0.47636998
SRR5602182,,Senior,Jiangsu,0.5509989
SRR5602182,,Young,Jiangsu,0.4490011
SRR5602193,,Senior,Jiangsu,0.16129917
SRR5602193,,Young,Jiangsu,0.83870083
SRR5602210,,Senior,Jiangsu,0.41913489
SRR5602210,,Young,Jiangsu,0.58086514
SRR5602220,,Senior,Jiangsu,0.40251252
SRR5602220,,Young,Jiangsu,0.59748757
SRR5602234,,Senior,Jiangsu,0.20905237
SRR5602234,,Young,Jiangsu,0.7909476
SRR5602256,,Senior,Jiangsu,0.50755453
SRR5602256,,Young,Jiangsu,0.49244547
SRR5602260,,Senior,Jiangsu,0.56817734
SRR5602260,,Young,Jiangsu,0.4318226
SRR5602284,,Senior,Jiangsu,0.5695662
SRR5602284,,Young,Jiangsu,0.43043378
SRR5602290,,Senior,Jiangsu,0.03360542
SRR5602290,,Young,Jiangsu,0.96639454
SRR5602324,,Senior,Jiangsu,0.10274502
SRR5602324,,Young,Jiangsu,0.89725494
SRR5602333,,Senior,Jiangsu,0.03849774
SRR5602333,,Young,Jiangsu,0.96150225
SRR5602335,,Senior,Jiangsu,0.5711277
SRR5602335,,Young,Jiangsu,0.4288723
SRR5602345,,Senior,Jiangsu,0.54993445
SRR5602345,,Young,Jiangsu,0.45006552
SRR5602349,,Senior,Jiangsu,0.3918461
SRR5602349,,Young,Jiangsu,0.60815394
SRR5602351,,Senior,Jiangsu,0.56648886
SRR5602351,,Young,Jiangsu,0.4335112
C010,,Senior,Italy,0.53314906
C010,,Young,Italy,0.46685097
C012,,Senior,Italy,0.5760692
C012,,Young,Italy,0.42393073
C021,,Senior,Italy,0.5735886
C021,,Young,Italy,0.42641142
C042,,Senior,Italy,0.12580967
C042,,Young,Italy,0.87419033
C052,,Senior,Italy,0.57351077
C052,,Young,Italy,0.4264892
S010,,Senior,Italy,0.53693014
S010,,Young,Italy,0.46306983
S020,,Senior,Italy,0.57537633
S020,,Young,Italy,0.42462364
S030,,Senior,Italy,0.57241136
S030,,Young,Italy,0.42758867
S050,,Senior,Italy,0.17089784
S050,,Young,Italy,0.82910216
S080,,Senior,Italy,0.57359076
S080,,Young,Italy,0.42640916
S100,,Senior,Italy,0.50967026
S100,,Young,Italy,0.49032968
S110,,Senior,Italy,0.57294106
S110,,Young,Italy,0.42705896
S120,,Senior,Italy,0.5723853
S120,,Young,Italy,0.42761475
S130,,Senior,Italy,0.5697801
S130,,Young,Italy,0.43021986
S150,,Senior,Italy,0.029163979
S150,,Young,Italy,0.97083604
S180,,Senior,Italy,0.5735882
S180,,Young,Italy,0.4264118
S200,,Senior,Italy,0.5695868
S200,,Young,Italy,0.4304132
S210,,Senior,Italy,0.031477
S210,,Young,Italy,0.96852297
S220,,Senior,Italy,0.5773653
S220,,Young,Italy,0.42263475
S240,,Senior,Italy,0.052826833
S240,,Young,Italy,0.9471732
S260,,Senior,Italy,0.57339567
S260,,Young,Italy,0.4266043
S280,,Senior,Italy,0.57347006
S280,,Young,Italy,0.42652985
S290,,Senior,Italy,0.5126591
S290,,Young,Italy,0.48734084
S320,,Senior,Italy,0.047850404
S320,,Young,Italy,0.95214957
S330,,Senior,Italy,0.5735255
S330,,Young,Italy,0.4264745
SRR3679961,,Senior,Sichuan,0.57341707
SRR3679961,,Young,Sichuan,0.42658296
SRR3679980,,Senior,Sichuan,0.029005772
SRR3679980,,Young,Sichuan,0.9709942
SRR5602010,,Senior,Jiangsu,0.573571
SRR5602010,,Young,Jiangsu,0.426429
SRR5602016,,Senior,Jiangsu,0.5755202
SRR5602016,,Young,Jiangsu,0.4244798
SRR5602092,,Senior,Jiangsu,0.09505481
SRR5602092,,Young,Jiangsu,0.90494514
SRR5602119,,Senior,Jiangsu,0.08992251
SRR5602119,,Young,Jiangsu,0.91007745
SRR5602125,,Senior,Jiangsu,0.48404533
SRR5602125,,Young,Jiangsu,0.5159547
SRR5602134,,Senior,Jiangsu,0.5727328
SRR5602134,,Young,Jiangsu,0.42726722
SRR5602138,,Senior,Jiangsu,0.13668378
SRR5602138,,Young,Jiangsu,0.86331624
SRR5602145,,Senior,Jiangsu,0.09163208
SRR5602145,,Young,Jiangsu,0.90836793
SRR5602155,,Senior,Jiangsu,0.5729158
SRR5602155,,Young,Jiangsu,0.42708418
SRR5602159,,Senior,Jiangsu,0.31084076
SRR5602159,,Young,Jiangsu,0.6891593
SRR5602160,,Senior,Jiangsu,0.57287794
SRR5602160,,Young,Jiangsu,0.427122
SRR5602168,,Senior,Jiangsu,0.032030053
SRR5602168,,Young,Jiangsu,0.96797
SRR5602179,,Senior,Jiangsu,0.48870635
SRR5602179,,Young,Jiangsu,0.5112936
SRR5602182,,Senior,Jiangsu,0.5735895
SRR5602182,,Young,Jiangsu,0.42641047
SRR5602193,,Senior,Jiangsu,0.56143224
SRR5602193,,Young,Jiangsu,0.43856773
SRR5602210,,Senior,Jiangsu,0.5768013
SRR5602210,,Young,Jiangsu,0.42319873
SRR5602220,,Senior,Jiangsu,0.5735119
SRR5602220,,Young,Jiangsu,0.42648807
SRR5602234,,Senior,Jiangsu,0.20732944
SRR5602234,,Young,Jiangsu,0.79267055
SRR5602256,,Senior,Jiangsu,0.57828486
SRR5602256,,Young,Jiangsu,0.42171517
SRR5602260,,Senior,Jiangsu,0.5775011
SRR5602260,,Young,Jiangsu,0.4224989
SRR5602284,,Senior,Jiangsu,0.5735251
SRR5602284,,Young,Jiangsu,0.42647496
SRR5602290,,Senior,Jiangsu,0.05928746
SRR5602290,,Young,Jiangsu,0.9407125
SRR5602324,,Senior,Jiangsu,0.073978186
SRR5602324,,Young,Jiangsu,0.92602175
SRR5602333,,Senior,Jiangsu,0.17505084
SRR5602333,,Young,Jiangsu,0.8249492
SRR5602335,,Senior,Jiangsu,0.572965
SRR5602335,,Young,Jiangsu,0.427035
SRR5602345,,Senior,Jiangsu,0.5730375
SRR5602345,,Young,Jiangsu,0.42696252
SRR5602349,,Senior,Jiangsu,0.55569106
SRR5602349,,Young,Jiangsu,0.44430888
SRR5602351,,Senior,Jiangsu,0.5735772
SRR5602351,,Young,Jiangsu,0.42642277
C010,,Senior,Italy,0.5116758
C010,,Young,Italy,0.48832422
C012,,Senior,Italy,0.5909348
C012,,Young,Italy,0.40906516
C021,,Senior,Italy,0.5873058
C021,,Young,Italy,0.4126942
C042,,Senior,Italy,0.5025536
C042,,Young,Italy,0.49744642
C052,,Senior,Italy,0.5873059
C052,,Young,Italy,0.41269413
S010,,Senior,Italy,0.54573447
S010,,Young,Italy,0.45426553
S020,,Senior,Italy,0.59341246
S020,,Young,Italy,0.40658754
S030,,Senior,Italy,0.58730036
S030,,Young,Italy,0.41269973
S050,,Senior,Italy,0.5115508
S050,,Young,Italy,0.48844928
S080,,Senior,Italy,0.58730584
S080,,Young,Italy,0.41269413
S100,,Senior,Italy,0.20845892
S100,,Young,Italy,0.79154104
S110,,Senior,Italy,0.5871755
S110,,Young,Italy,0.4128245
S120,,Senior,Italy,0.58714813
S120,,Young,Italy,0.4128519
S130,,Senior,Italy,0.42613155
S130,,Young,Italy,0.57386845
S150,,Senior,Italy,0.029261053
S150,,Young,Italy,0.970739
S180,,Senior,Italy,0.58730584
S180,,Young,Italy,0.41269413
S200,,Senior,Italy,0.58615744
S200,,Young,Italy,0.4138426
S210,,Senior,Italy,0.029227288
S210,,Young,Italy,0.9707727
S220,,Senior,Italy,0.59167683
S220,,Young,Italy,0.40832323
S240,,Senior,Italy,0.04137445
S240,,Young,Italy,0.95862556
S260,,Senior,Italy,0.58708686
S260,,Young,Italy,0.41291317
S280,,Senior,Italy,0.58730567
S280,,Young,Italy,0.41269433
S290,,Senior,Italy,0.046956312
S290,,Young,Italy,0.95304376
S320,,Senior,Italy,0.49729237
S320,,Young,Italy,0.50270766
S330,,Senior,Italy,0.58730584
S330,,Young,Italy,0.41269413
SRR3679961,,Senior,Sichuan,0.5861505
SRR3679961,,Young,Sichuan,0.41384944
SRR3679980,,Senior,Sichuan,0.58730584
SRR3679980,,Young,Sichuan,0.41269413
SRR5602010,,Senior,Jiangsu,0.58730584
SRR5602010,,Young,Jiangsu,0.41269413
SRR5602016,,Senior,Jiangsu,0.58682
SRR5602016,,Young,Jiangsu,0.41318008
SRR5602092,,Senior,Jiangsu,0.1315336
SRR5602092,,Young,Jiangsu,0.8684664
SRR5602119,,Senior,Jiangsu,0.13148634
SRR5602119,,Young,Jiangsu,0.8685137
SRR5602125,,Senior,Jiangsu,0.029202122
SRR5602125,,Young,Jiangsu,0.97079784
SRR5602134,,Senior,Jiangsu,0.58729345
SRR5602134,,Young,Jiangsu,0.41270658
SRR5602138,,Senior,Jiangsu,0.11390537
SRR5602138,,Young,Jiangsu,0.8860946
SRR5602145,,Senior,Jiangsu,0.42661858
SRR5602145,,Young,Jiangsu,0.5733814
SRR5602155,,Senior,Jiangsu,0.58729
SRR5602155,,Young,Jiangsu,0.41270998
SRR5602159,,Senior,Jiangsu,0.2900828
SRR5602159,,Young,Jiangsu,0.7099172
SRR5602160,,Senior,Jiangsu,0.5870495
SRR5602160,,Young,Jiangsu,0.41295058
SRR5602168,,Senior,Jiangsu,0.043315005
SRR5602168,,Young,Jiangsu,0.95668495
SRR5602179,,Senior,Jiangsu,0.54769564
SRR5602179,,Young,Jiangsu,0.4523044
SRR5602182,,Senior,Jiangsu,0.58730584
SRR5602182,,Young,Jiangsu,0.41269413
SRR5602193,,Senior,Jiangsu,0.5931366
SRR5602193,,Young,Jiangsu,0.40686342
SRR5602210,,Senior,Jiangsu,0.58654374
SRR5602210,,Young,Jiangsu,0.4134562
SRR5602220,,Senior,Jiangsu,0.58715916
SRR5602220,,Young,Jiangsu,0.4128408
SRR5602234,,Senior,Jiangsu,0.17090793
SRR5602234,,Young,Jiangsu,0.8290921
SRR5602256,,Senior,Jiangsu,0.5863281
SRR5602256,,Young,Jiangsu,0.41367188
SRR5602260,,Senior,Jiangsu,0.58715516
SRR5602260,,Young,Jiangsu,0.41284484
SRR5602284,,Senior,Jiangsu,0.58730584
SRR5602284,,Young,Jiangsu,0.41269413
SRR5602290,,Senior,Jiangsu,0.035126906
SRR5602290,,Young,Jiangsu,0.96487314
SRR5602324,,Senior,Jiangsu,0.09061333
SRR5602324,,Young,Jiangsu,0.90938663
SRR5602333,,Senior,Jiangsu,0.546974
SRR5602333,,Young,Jiangsu,0.45302603
SRR5602335,,Senior,Jiangsu,0.59053314
SRR5602335,,Young,Jiangsu,0.4094669
SRR5602345,,Senior,Jiangsu,0.5873049
SRR5602345,,Young,Jiangsu,0.4126951
SRR5602349,,Senior,Jiangsu,0.5932176
SRR5602349,,Young,Jiangsu,0.40678236
SRR5602351,,Senior,Jiangsu,0.58730584
SRR5602351,,Young,Jiangsu,0.41269413
C010,,Senior,Italy,0.21413133
C010,,Young,Italy,0.78586864
C012,,Senior,Italy,0.18738437
C012,,Young,Italy,0.8126157
C021,,Senior,Italy,0.56945664
C021,,Young,Italy,0.43054327
C042,,Senior,Italy,0.11289797
C042,,Young,Italy,0.887102
C052,,Senior,Italy,0.5726806
C052,,Young,Italy,0.42731944
S010,,Senior,Italy,0.04222972
S010,,Young,Italy,0.9577703
S020,,Senior,Italy,0.5659151
S020,,Young,Italy,0.4340849
S030,,Senior,Italy,0.570366
S030,,Young,Italy,0.42963395
S050,,Senior,Italy,0.25160682
S050,,Young,Italy,0.7483932
S080,,Senior,Italy,0.5694653
S080,,Young,Italy,0.43053472
S100,,Senior,Italy,0.087754056
S100,,Young,Italy,0.912246
S110,,Senior,Italy,0.41638026
S110,,Young,Italy,0.5836197
S120,,Senior,Italy,0.5597797
S120,,Young,Italy,0.44022033
S130,,Senior,Italy,0.25182053
S130,,Young,Italy,0.7481795
S150,,Senior,Italy,0.029057546
S150,,Young,Italy,0.9709425
S180,,Senior,Italy,0.56863415
S180,,Young,Italy,0.43136588
S200,,Senior,Italy,0.29244864
S200,,Young,Italy,0.70755136
S210,,Senior,Italy,0.02929304
S210,,Young,Italy,0.970707
S220,,Senior,Italy,0.18187672
S220,,Young,Italy,0.8181233
S240,,Senior,Italy,0.029456874
S240,,Young,Italy,0.97054315
S260,,Senior,Italy,0.14156388
S260,,Young,Italy,0.85843617
S280,,Senior,Italy,0.5722879
S280,,Young,Italy,0.42771208
S290,,Senior,Italy,0.063920744
S290,,Young,Italy,0.93607926
