Samples	TL100	TL30	TL107	TL106	TL80	TL76	TL65	TL7	TL96	TL86	TL103	TL95	TL111	TL61	TL94	TL62	TL63	TL37	TL116	TL31	TL118	TL13	TL121	TL57	TL87	TL64	TL2	TL108	TL73	TL55	TL109	TL77	TL38	TL12	TL67	TL10	TL3	TL14	TL97	TL123	TL6	100a	TL120	TL54	TL117	TL44	TL71	TL20	TL1	TL124	TL78	TL105	TL81	TL91	TL66	TL92	TL88	TL60	TL69	TL93	TL113	TL59	TL115	TL85	TL4	TL39	TL16	TL114	TL129	TL102	TL110	TL84	TL112	TL74	TL70	TL99	TL82	TL18	TL23	TL83	100b	TL90	TL27	TL5	TL58	TL119
k__Bacteria;p__Firmicutes;c__Clostridiales;o__Clostridia;f__Lachnospiraceae;g__None;s__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridiales;o__Clostridia;f__Ruminococcaceae;g__None;s__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Pseudomonadales;o__Gammaproteobacteria;f__Moraxellaceae;g__Acinetobacter;s__	0.0	5.001166938952422e-05	3.6395399621487844e-05	0.0	0.0	0.0	0.0	0.00016062708815214598	0.0	3.5336521472826206e-05	1.8110692552883223e-05	1.9668777782148622e-05	7.314860871346228e-06	0.0	5.1293230575894754e-05	0.0	2.8388122409583832e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.00013625834582368173	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.7632019747862118e-05	4.29359610141474e-05	1.3608960139355753e-05	3.626034930803167e-05	1.4698533086397974e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.472701381921745e-05	0.0	4.255771890626662e-05	0.0	0.0	0.0	0.0	1.6230077579770833e-05	0.0	0.0	2.7258726199724685e-05	3.3416875522138675e-05	2.420721374969741e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.163940102137973e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0248491356493598e-05	1.966916465057729e-05	9.271363539435744e-06	3.1738978639667385e-05	0.0	0.0	0.0	0.0	0.0	0.0	1.0051564526018477e-05
k__Bacteria;p__Firmicutes;c__Clostridiales;o__Clostridia;f__Ruminococcaceae;g__Ruminococcus;s__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.3106744556558676e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2764382267720155e-05	0.0	0.0	0.0	1.409920198516764e-05	0.0	0.0	0.0	0.0	0.0	2.3144397898488667e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Pseudomonadales;o__Gammaproteobacteria;f__Pseudomonadaceae;g__None;s__	0.0	0.0	0.0	0.0	0.0	0.0	0.00028367523664486847	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3276686139139669e-05	0.0	0.0	0.0	0.0	0.0	1.3008637735456345e-05	0.0	0.0	0.0	0.0	3.6792435475266276e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.804480069677876e-05	0.0	0.0	4.6288795796977335e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.535225754947265e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0006606800960008629	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.7591865120387945e-05	0.0
k__Bacteria;p__Firmicutes;c__Clostridiales;o__Clostridia;f__Ruminococcaceae;g__None;s__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.9668777782148622e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.1745527848764306e-05	1.3008637735456345e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00036893562073418186	0.0	4.2297605955502916e-05	0.0	0.0	0.0	0.0	0.0	6.943319369546602e-05	0.0	0.0	0.0	0.0	0.0	0.0	1.3975849731663684e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.2460155159541666e-05	9.087934857682941e-06	5.836263624027898e-05	0.0	0.0	2.420721374969741e-05	1.535225754947265e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00014830414213468982	0.0	6.741633632661866e-06	0.0002132971982785661	0.0	0.0	0.0	4.53727370347404e-05	0.0	9.271363539435744e-06	0.0	0.0005537811662888935	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridiales;o__Clostridia;f__Ruminococcaceae;g__Incertae_Sedis;s__	4.8690232739312485e-05	0.0	1.8197699810743922e-05	0.0	0.0003898579184474991	0.0	0.0	6.425083526085839e-05	0.0	0.0	0.0	0.0	2.194458261403868e-05	7.062545906548393e-05	0.0003205826910993421	7.966011683483802e-05	0.0	2.671177989493367e-05	0.0	0.0	1.5872763924382153e-05	0.0003642418565927776	0.0	8.175500749420902e-05	0.0	2.9881966233378163e-05	0.0	0.0	0.0	0.0014757424829367274	1.367820651356194e-05	0.00029608324168852037	0.0	0.0	5.443584055742301e-05	4.834713241070889e-05	1.4698533086397974e-05	0.0005091767537667508	0.00056104728827144	0.0	0.004542567586225941	0.0	0.00020763787953808558	0.0	5.5903398926654734e-05	0.0	1.6067612513456625e-05	0.00027662517289073305	0.0	9.057424068594893e-05	0.0	0.0	9.738046547862497e-05	6.361554400378059e-05	0.00011672527248055796	0.0	0.0	4.841442749939482e-05	0.0	0.0002308224974994229	0.0	7.39349668031999e-05	0.0010202966148015887	0.0	1.726310701400038e-05	0.0	0.0007053746784321318	0.0	2.9660828426937964e-05	1.5840831326828033e-05	0.00018202410808187042	0.0	3.215330696762162e-05	3.6683112928963145e-05	2.8067024053439613e-05	4.53727370347404e-05	0.0	2.781409061830724e-05	0.0	0.0002704512672573666	0.0	0.00016027041990850018	0.00015722652411461814	0.0	1.8795932560193973e-05	4.02062581040739e-05
k__Bacteria;p__Firmicutes;c__Clostridiales;o__Clostridia;f__Peptostreptococcaceae;g__None;s__	0.0	0.0	0.0	0.0	0.0	1.2213591284381261e-05	0.0	0.0	0.0	0.0	1.8110692552883223e-05	0.0	0.0	0.0	1.2823307643973689e-05	1.3276686139139669e-05	2.8388122409583832e-05	0.0	0.0	0.0	0.0	0.0	0.0	2.725166916473634e-05	1.2124886329190664e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0002361477855778107	0.0	1.2086783102677225e-05	0.0	0.0	0.0	0.0	0.0	0.0	1.5972144579852738e-05	0.0003010517997252902	1.3975849731663684e-05	0.0	1.6067612513456625e-05	0.0	0.0	0.0	0.0	7.474679523115445e-05	0.0	0.0	0.0	0.0	0.0	0.0	1.535225754947265e-05	0.0	0.0	0.0	3.643916481434245e-05	0.0	0.0	0.0	1.383087604768886e-05	0.0	0.0	0.0	0.0	1.2546894016386246e-05	0.0	0.0	0.0	0.0	3.933832930115458e-05	8.34422718549217e-05	0.0	0.0	0.0	1.4570038173500015e-05	0.0	3.882791468212881e-05	0.0	1.0051564526018477e-05
k__Bacteria;p__Firmicutes;c__Selenomonadales;o__Negativicutes;f__Acidaminococcaceae;g__Phascolarctobacterium;s__	0.0	0.00021671723402127163	0.00036395399621487836	0.00011798887954810259	0.0	0.0	0.0	3.2125417630429196e-05	0.0	0.00028269217178260964	0.00010866415531729932	0.00041304433342512095	0.0	0.0	5.1293230575894754e-05	3.983005841741901e-05	2.8388122409583832e-05	0.0	0.0	6.604256443277693e-05	0.0	0.0	1.5134088019855926e-05	0.0	0.0	0.0001344688480502017	0.0	1.2764382267720155e-05	0.0	0.0	0.0	0.0	1.7632019747862118e-05	6.440394152122111e-05	4.0826880418067245e-05	0.0	0.0	0.0	0.0	2.8686173264486518e-05	0.0	0.005231417568844003	0.0	0.0	0.0	0.0	0.0	0.0005958080646877327	0.00015932446427148892	0.0	0.0	0.0	0.0	0.0	0.0	1.3629363099862344e-05	0.0	0.0	0.0	0.00038470416249903824	6.492347145801887e-05	0.00011829594688511985	1.8219582407171226e-05	0.0	1.726310701400038e-05	0.0	0.0	0.0	0.0	9.50449879609682e-05	5.3933069061294925e-05	0.0	3.215330696762162e-05	0.0	1.4033512026719808e-05	0.0	3.933832930115458e-05	5.5628181236614465e-05	0.0001269559145586695	0.0	0.004634944012475363	0.0	5.240884137153938e-05	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridiales;o__Clostridia;f__None;g__None;s__	0.0	0.0	0.0	0.0	1.4439182164722189e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.761829177314646e-05	0.0002991986679154959	0.0	0.0035154653222509878	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.29359610141474e-05	0.0	0.0	0.0	0.0	0.0	0.0003729202524383248	0.0	0.0	0.0	0.0	0.0	3.2363506909608725e-05	4.820283754036988e-05	0.0015320778806255984	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00019646916837407733	0.0	0.0	0.0	0.0	0.0002704512672573666	0.0	4.371011452050005e-05	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridiales;o__Clostridia;f__Lachnospiraceae;g__Dorea;s__	6.492031031908333e-05	0.0	1.8197699810743922e-05	0.0	0.0001588310038119441	4.8854365137525044e-05	0.0	3.2125417630429196e-05	0.00010478519035976248	1.1778840490942072e-05	0.0	0.0	5.120402609942359e-05	0.0	0.0	2.6553372278279338e-05	0.0	0.00019588638589618018	0.0	0.0	0.0	2.601727547091269e-05	9.080452811913556e-05	0.0	0.00036374658987571985	0.0	3.6792435475266276e-05	0.00011487944040948137	0.0	0.0	0.00012310385862205746	8.459521191100583e-05	0.0	0.0	1.3608960139355753e-05	0.00010878104792409499	5.879413234559191e-05	0.00023144397898488671	0.0002337697034464333	2.8686173264486518e-05	0.00019330074835004004	4.843905156337039e-05	6.388857831941095e-05	0.0	2.7951699463327367e-05	0.0	0.0	0.0	0.0	3.019141356198297e-05	0.00010515247108307043	0.0	0.0002921413964358749	0.00041804500345341526	2.918131812013949e-05	8.177617859917406e-05	0.0	0.0	0.0	0.0	0.0	1.4786993360639981e-05	1.8219582407171226e-05	0.0	0.0005351563174340119	0.00011431039081452505	5.532350419075544e-05	2.163940102137973e-05	0.00011864331370775186	6.336332530731213e-05	1.3483267265323731e-05	0.00012546894016386242	0.0	0.0	0.0	0.0	1.966916465057729e-05	0.0001483418166309719	3.1738978639667385e-05	0.0	0.0	0.0003642509543375004	6.551105171442422e-05	9.059846759163387e-05	0.0	0.00041211414556675753
k__Bacteria;p__Firmicutes;c__None;o__Clostridia;f__None;g__None;s__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.6966534530647462e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridiales;o__Clostridia;f__Ruminococcaceae;g__None;s__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridiales;o__Clostridia;f__Lachnospiraceae;g__None;s__	0.00016230077579770832	3.334111292634948e-05	1.8197699810743922e-05	0.0	4.331754649416657e-05	0.0	0.0	9.637625289128758e-05	1.7464198393293748e-05	0.0	0.0	0.0	4.388916522807736e-05	2.825018362619357e-05	0.0	6.638343069569835e-05	8.516436722875149e-05	8.903926631644555e-06	0.0	1.6510641108194232e-05	1.5872763924382153e-05	3.902591320636903e-05	6.053635207942369e-05	0.0	2.424977265838133e-05	4.482294935006723e-05	0.0	0.0	0.0	0.00013835085777531822	2.735641302712388e-05	5.639680794067056e-05	0.0	2.14679805070737e-05	2.7217920278711506e-05	1.2086783102677225e-05	0.0	4.6288795796977335e-05	5.343307507347048e-05	0.0	0.0002485295335929086	2.4219525781685195e-05	6.388857831941095e-05	1.8815737482830638e-05	1.3975849731663684e-05	0.0	0.0	4.255771890626662e-05	0.0	0.0001056699474669404	0.0	0.0	6.492031031908333e-05	9.087934857682941e-06	8.754395436041846e-05	0.0	0.0	4.841442749939482e-05	0.0	0.0	0.0	1.4786993360639981e-05	0.0002550741537003972	1.8981455118349373e-05	3.452621402800076e-05	0.0	0.0004702497856214213	0.00012983640612827837	2.9660828426937964e-05	3.1681662653656065e-05	6.741633632661866e-05	0.00027603166836049736	6.430661393524324e-05	0.0	1.4033512026719808e-05	0.0	0.0	9.271363539435744e-06	6.347795727933477e-05	0.0001159076859674428	0.0	0.00011656030538800012	1.3102210342884845e-05	0.0	1.8795932560193973e-05	0.0005427844844049977
k__Bacteria;p__Firmicutes;c__Clostridiales;o__Clostridia;f__Peptostreptococcaceae;g__Peptostreptococcus;s__	4.8690232739312485e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00012224938875305622	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.903926631644555e-06	4.9686972075921695e-05	0.0	0.0	0.0	1.5134088019855926e-05	0.0	2.424977265838133e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2086783102677225e-05	0.0	0.0	0.0	0.0	4.142158893215144e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.088808929958703e-05	1.6708437761069337e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.726310701400038e-05	1.2701154534947224e-05	0.0	2.163940102137973e-05	0.0	0.0	0.0	1.2546894016386246e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2878631774160311e-05	0.0	0.0	0.0	0.0	0.0	0.0005729391779830532
k__Bacteria;p__Bacteroidetes;c__Bacteroidales;o__Bacteroidia;f__Porphyromonadaceae;g__Butyricimonas;s__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0014569674263711105	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3608960139355753e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.1944289159705475e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.645992090286486e-05	0.0	9.823458418703864e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Bacillales;o__Bacilli;f__None;g__None;s__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridiales;o__Clostridia;f__Ruminococcaceae;g__Faecalibacterium;s__	0.0076768266952316035	0.0077017970859867314	0.007825010918619887	0.00020648053920917957	0.006540949520619153	0.03383164785773609	0.000642001851354176	0.006842713955281418	0.04743276283618582	0.00392235388348371	0.029918864097363083	0.007080760001573502	0.017343535125961904	0.007839425956268716	0.012669427952246005	0.020074349442379184	0.016096065406234032	0.002564330869913632	0.006633210772135546	0.01499166212624036	0.009682385993873114	0.032664689353730875	0.013605545129850476	0.012154244447472408	0.07183995150045468	0.032377110413865234	0.016574992181607462	0.0008552136119372503	0.0006587281479604764	0.028177458033573136	0.006333009615779179	0.040154527253757434	0.001763201974786212	0.03250252248770958	0.031504742722608566	0.010769323744485405	0.011714730869859188	0.005994399055708565	0.008475821533529255	0.005880665519219736	0.003120426366222075	0.0013078543922110007	0.019102684917503877	0.005343669445123903	0.01179561717352415	0.008867600893232791	0.005318379741954143	0.002255559102032131	0.007488249820759978	0.004015458003743735	0.03470031545741325	0.0030833053032851216	0.013178822994773916	0.016576393180413682	0.022790609451828942	0.0006678387918932549	5.012531328320802e-05	0.0074800290486565	0.022352886992032174	0.008232669077479418	0.004349872587687264	0.028583258166117082	0.004336260612906752	0.003302773190592791	0.005420615602396118	0.003264196715481437	0.0024480650604409284	0.023392192504111488	0.014874905456109387	0.006938284121150678	0.024337297413909338	0.005633555413357422	0.04221729204848719	0.007244914803470222	0.008167503999550928	0.002707239976406177	0.005743396077968569	0.004719124041572794	0.003808677436760085	0.005692355244178858	0.0012128825453206556	0.01730920535011802	0.0067083316955570405	0.004322841167943675	0.017950115594985244	0.001015208017127866
k__Bacteria;p__Firmicutes;c__Clostridiales;o__Clostridia;f__Lachnospiraceae;g__None;s__	4.8690232739312485e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.4629721742692456e-05	0.0002683767444488389	0.00010258646115178951	0.0	0.0	0.0	0.0	0.0	0.0002698369867144966	0.0003252159433864085	0.0	2.725166916473634e-05	0.0	0.0	0.0	0.0	0.0	0.00023058476295886366	0.0	0.0	0.0	0.0	1.3608960139355753e-05	0.0	0.0	0.0	0.0	0.0	5.522878524286858e-05	0.0	9.583286747911644e-05	1.8815737482830638e-05	0.0003633720930232558	0.0	9.640567508073976e-05	2.127885945313331e-05	3.9831116067872224e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.4786993360639981e-05	0.0	0.0	1.726310701400038e-05	0.0	1.383087604768886e-05	0.0	0.0	0.0	0.0	0.0	0.00038583968361145945	0.0	0.0	0.0005142243530603911	1.966916465057729e-05	0.0	0.0	1.2878631774160311e-05	2.1658616880726e-05	2.914007634700003e-05	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Enterobacteriales;o__Gammaproteobacteria;f__Enterobacteriaceae;g__None;s__	8.115038789885416e-05	0.0	0.0	1.4748609943512823e-05	0.00010107427515305532	0.0	0.0	0.0	0.0005588543485853999	0.0	1.8110692552883223e-05	0.0	4.388916522807736e-05	0.0	0.0	6.638343069569835e-05	0.0	8.0135339684801e-05	0.0	1.6510641108194232e-05	1.5872763924382153e-05	1.3008637735456345e-05	4.540226405956778e-05	0.0	3.637465898757199e-05	0.0	3.6792435475266276e-05	0.0005105752907088062	0.0002702474453171185	0.0	5.471282605424776e-05	7.049600992583821e-05	3.5264039495724237e-05	0.0	1.3608960139355753e-05	0.00014504139723212666	5.879413234559191e-05	6.943319369546602e-05	6.67913438418381e-05	0.0	4.142158893215144e-05	2.4219525781685195e-05	0.0	3.7631474965661276e-05	1.3975849731663684e-05	0.0	1.6067612513456625e-05	2.127885945313331e-05	0.0	0.0	0.0	0.0	0.00022722108611679165	9.087934857682941e-06	2.918131812013949e-05	0.0001226642678987611	0.0	0.0	0.0002456361207915624	0.0	0.0	0.0	0.0	0.0	0.002468624303002055	1.2701154534947224e-05	0.0	2.163940102137973e-05	7.415207106734491e-05	7.920415663414016e-05	6.741633632661866e-06	8.782825811470371e-05	0.0	0.0	0.0	0.0	1.966916465057729e-05	0.00030595499680137966	0.0	0.0	6.497585064217799e-05	0.0004371011452050005	0.00018343094480038785	0.00014236902050113897	0.0	0.00017087659694231408
k__Bacteria;p__Firmicutes;c__Clostridiales;o__Clostridia;f__Lachnospiraceae;g__Blautia;s__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.6510641108194232e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.388857831941095e-05	1.8815737482830638e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Bacteroidetes;c__Bacteroidales;o__Bacteroidia;f__Bacteroidaceae;g__Bacteroides;s__	0.0010387249651053333	0.001550361751075251	0.03921604309215315	0.002168045661696385	0.00033210118978861035	0.004628951096780498	8.958165367732689e-05	0.021395528141865846	0.0030213063220398185	0.0075031213927301	0.028470008693132424	0.011702922780378428	0.003233168505135032	0.001243008079552517	0.01273354449046587	0.0018056293149229952	0.0022426616703571226	0.005075238180037397	0.0036023054755043226	0.004920171050241881	0.006745924667862415	0.0025757102716203557	0.0006356316968339487	0.0016351001498841804	0.0033222188541982413	0.004571940833706858	0.06486506374289445	0.007556514302490332	0.0018072797905582302	0.001383508577753182	0.026289512919066053	0.0025237571553450074	0.0016926738957947632	0.002425881797299328	0.0035927654767899187	0.005028101770713725	0.009054296381221152	0.0014580970676047866	0.003673523911301096	0.01778542742398164	0.002278187391268329	0.12591731453898133	0.0018527687712629171	0.02812952753683181	0.004570102862254025	0.00048545260364413087	0.0015746260263187492	0.004234493031173529	0.023739345176451845	0.0015095706780991489	0.02216614090431125	0.0011025152296595282	0.0013146362839614376	0.010305718128612454	0.00229073347243095	0.02402856714505731	0.0005847953216374268	0.0018155410312273054	0.00035310192363787097	0.009983073016850042	0.022414828520881013	0.0049388557824537535	0.0005283678898079657	0.011654613442666514	0.05960950851934331	0.0055377033772369905	0.00023512489281071064	0.005842638275772527	0.0035889602396594936	0.0019167405905461921	0.00827198446727611	0.0007277198529504022	0.003311790617665027	0.0011004933878688943	0.0032277077661455556	0.009467777794582495	0.010070612301095572	0.004348269499995365	0.0009521693591900213	0.0005151452709664126	0.06759654328474582	0.0016172742372585016	0.008359210198760531	0.0025367570925657486	0.007010882844952352	0.00029149537125453575
k__Bacteria;p__Firmicutes;c__Erysipelotrichales;o__Erysipelotrichia;f__Erysipelotrichaceae;g__Incertae_Sedis;s__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.8219582407171226e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
